SUBJECT_PREFIX	SUBJECT_SEMTYPE	PREDICATE	OBJECT_PREFIX	OBJECT_SEMTYPE	DOC_N	DOC_N_VALID
umls	phsu	NEG_INHIBITS	umls	nusq	3	0
umls	phsu	NEG_INTERACTS_WITH	umls	bodm	31	0
umls	phsu	NEG_INTERACTS_WITH	umls	bact	1	0
umls	nsba	INHIBITS	ncbigene	bacs	1	0
umls	phsu	NEG_INTERACTS_WITH	ncbigene	enzy	1	0
umls	nsba	INHIBITS	ncbigene	nsba	1	0
umls	phsu	NEG_INTERACTS_WITH	ncbigene	bacs	2	0
umls	nsba	INHIBITS	umls	antb	34	0
umls	phsu	NEG_INHIBITS	umls	strd	25	0
umls	phsu	NEG_INHIBITS	umls	rcpt	4	0
umls	nsba	INHIBITS	umls	chvf	1	0
umls	phsu	NEG_INHIBITS	umls	opco	3	0
umls	phsu	NEG_INHIBITS	umls	nnon	3	0
umls	phsu	NEG_INTERACTS_WITH	umls	chvf	3	0
umls	phsu	NEG_INHIBITS	umls	neop	2	0
umls	phsu	NEG_INHIBITS	umls	lipd	35	0
umls	phsu	NEG_INHIBITS	umls	imft	18	0
umls	phsu	NEG_INHIBITS	umls	hops	40	0
umls	nsba	INHIBITS	umls	nusq	1	0
umls	phsu	NEG_INHIBITS	umls	enzy	3	0
umls	phsu	NEG_INHIBITS	umls	dsyn	1	0
umls	nsba	INHIBITS	umls	strd	17	0
umls	nsba	INTERACTS_WITH	ncbigene	bacs	3	0
umls	phsu	NEG_DISRUPTS	umls	tisu	22	0
umls	phsu	NEG_DISRUPTS	umls	npop	55	0
umls	phsu	NEG_INTERACTS_WITH	umls	cell	21	0
umls	phsu	NEG_INTERACTS_WITH	umls	enzy	7	0
umls	phsu	NEG_PART_OF	umls	orgm	2	0
umls	phsu	NEG_ISA	umls	lipd	5	0
umls	phsu	NEG_PART_OF	umls	neop	14	0
umls	phsu	NEG_PART_OF	umls	fngs	1	0
umls	phsu	NEG_PART_OF	umls	cell	9	0
umls	phsu	NEG_PART_OF	umls	celc	3	0
umls	phsu	NEG_PART_OF	umls	bpoc	15	0
umls	phsu	NEG_PART_OF	umls	bact	11	0
umls	phsu	NEG_PART_OF	umls	aapp	13	0
umls	phsu	NEG_PART_OF	ncbigene	aapp	3	0
umls	phsu	NEG_METHOD_OF	umls	topp	8	0
umls	phsu	NEG_METHOD_OF	umls	bmod	1	0
umls	phsu	NEG_LOCATION_OF	umls	genf	1	0
umls	phsu	NEG_ISA	umls	imft	3	0
umls	phsu	NEG_INTERACTS_WITH	umls	imft	33	0
umls	phsu	NEG_ISA	umls	hops	2	0
umls	phsu	NEG_ISA	umls	elii	3	0
umls	nsba	DISRUPTS	umls	emst	16	0
umls	phsu	NEG_ISA	umls	chvs	1	0
umls	phsu	NEG_ISA	umls	chvf	7	0
umls	phsu	NEG_ISA	umls	chem	5	0
umls	phsu	NEG_ISA	umls	bacs	6	0
umls	phsu	NEG_ISA	umls	antb	3	0
umls	phsu	NEG_ISA	umls	aapp	2	0
umls	phsu	NEG_INTERACTS_WITH	umls	opco	9	0
umls	phsu	NEG_INTERACTS_WITH	umls	irda	53	0
umls	phsu	NEG_ADMINISTERED_TO	umls	prog	2	0
umls	nsba	NEG_CAUSES	umls	comd	15	0
umls	phsu	NEG_STIMULATES	umls	strd	8	0
umls	phsu	NEG_ADMINISTERED_TO	umls	orgm	2	0
umls	phsu	AUGMENTS	umls	bdsu	1	0
umls	nsba	NEG_PART_OF	umls	humn	8	0
umls	nsba	NEG_PART_OF	umls	tisu	10	0
umls	nsba	NEG_PART_OF	umls	virs	3	0
umls	nsba	NEG_PREDISPOSES	umls	dsyn	20	0
umls	nsba	NEG_PREDISPOSES	umls	inpo	3	0
umls	nsba	NEG_PREDISPOSES	umls	mobd	4	0
umls	nsba	NEG_PREDISPOSES	umls	patf	4	0
umls	nsba	NEG_PREDISPOSES	umls	sosy	2	0
umls	nsba	NEG_PREVENTS	umls	comd	1	0
umls	phsu	ASSOCIATED_WITH	umls	fndg	1	0
umls	nsba	NEG_PREVENTS	umls	dsyn	1	0
umls	nsba	NEG_PREVENTS	umls	mobd	1	0
umls	nsba	NEG_PREVENTS	umls	patf	1	0
umls	nsba	NEG_PRODUCES	ncbigene	aapp	1	0
umls	phsu	ASSOCIATED_WITH	umls	cgab	5	0
umls	nsba	NEG_PRODUCES	umls	aapp	1	0
umls	nsba	NEG_PRODUCES	umls	bacs	1	0
umls	nsba	NEG_STIMULATES	ncbigene	aapp	4	0
umls	phsu	AFFECTS	umls	podg	2	0
umls	nsba	NEG_STIMULATES	umls	aapp	19	0
umls	nsba	NEG_STIMULATES	umls	antb	2	0
umls	phsu	AFFECTS	umls	phpr	1	0
umls	nsba	NEG_STIMULATES	umls	eico	8	0
umls	phsu	AFFECTS	umls	menp	1	0
umls	nsba	NEG_PART_OF	umls	fngs	1	0
umls	nsba	NEG_PART_OF	umls	emst	5	0
umls	nsba	NEG_PART_OF	umls	celc	15	0
umls	phsu	COEXISTS_WITH	umls	chvf	4	0
umls	phsu	COEXISTS_WITH	umls	topp	1	0
umls	nsba	NEG_INTERACTS_WITH	umls	rcpt	9	0
umls	phsu	COEXISTS_WITH	umls	hlca	37	0
umls	nsba	NEG_INTERACTS_WITH	umls	strd	1	0
umls	nsba	NEG_ISA	umls	bacs	6	0
umls	phsu	COEXISTS_WITH	umls	enzy	11	0
umls	phsu	COEXISTS_WITH	umls	clnd	1	0
umls	nsba	NEG_ISA	umls	chem	3	0
umls	nsba	NEG_ISA	umls	chvf	7	0
umls	nsba	NEG_ISA	umls	chvs	1	0
umls	phsu	COEXISTS_WITH	umls	chvs	4	0
umls	phsu	COEXISTS_WITH	umls	celc	3	0
umls	nsba	NEG_PART_OF	umls	bact	11	0
umls	nsba	NEG_ISA	umls	hops	2	0
umls	phsu	COEXISTS_WITH	ncbigene	bacs	9	0
umls	phsu	CAUSES	umls	orga	3	0
umls	phsu	CAUSES	umls	moft	22	0
umls	phsu	CAUSES	umls	biof	19	0
umls	phsu	AUGMENTS	umls	orga	1	0
umls	nsba	NEG_ISA	umls	phsu	21	0
umls	nsba	NEG_ISA	umls	strd	1	0
umls	phsu	AUGMENTS	umls	ffas	8	0
umls	nsba	NEG_PART_OF	umls	anab	2	0
umls	nsba	NEG_PART_OF	umls	anim	1	0
umls	nsba	NEG_STIMULATES	umls	elii	5	0
umls	phsu	AFFECTS	umls	lbtr	1	0
umls	nsba	NEG_STIMULATES	umls	hops	5	0
umls	nsba	NEG_same_as	umls	inch	2	0
umls	nsba	NEG_higher_than	umls	nsba	4	0
umls	nsba	NEG_higher_than	umls	orch	7	0
umls	nsba	NEG_higher_than	umls	topp	1	0
umls	phsu	ADMINISTERED_TO	umls	inpr	3	0
umls	nsba	NEG_lower_than	umls	bacs	1	0
umls	nsba	NEG_same_as	ncbigene	gngm	2	0
umls	nsba	NEG_same_as	umls	aapp	9	0
umls	nsba	NEG_same_as	umls	bacs	1	0
umls	nsba	NEG_same_as	umls	chvf	2	0
umls	nsba	NEG_same_as	umls	hops	2	0
umls	nsba	NEG_same_as	umls	horm	3	0
umls	nsba	NEG_same_as	umls	nsba	10	0
umls	nsba	NEG_higher_than	umls	horm	1	0
umls	nsba	NEG_same_as	umls	orch	4	0
umls	nsba	NEG_same_as	umls	strd	1	0
umls	nsba	NEG_same_as	umls	topp	2	0
umls	nsba	PART_OF	umls	anab	6	0
umls	nsba	PART_OF	umls	anim	19	0
umls	phsu	ADMINISTERED_TO	umls	fngs	6	0
umls	phsu	ADMINISTERED_TO	umls	emod	6	0
umls	phsu	ADMINISTERED_TO	umls	bact	2	0
umls	nsba	PART_OF	umls	blor	3	0
umls	phsf	higher_than	umls	horm	1	0
umls	phsf	compared_with	umls	resa	1	0
umls	nsba	NEG_higher_than	umls	medd	3	0
umls	nsba	NEG_higher_than	umls	gngm	1	0
umls	phsu	AFFECTS	umls	humn	2	0
umls	nsba	NEG_TREATS	umls	dsyn	7	0
umls	nsba	NEG_STIMULATES	umls	horm	22	0
umls	phsu	AFFECTS	umls	ftcn	1	0
umls	nsba	NEG_STIMULATES	umls	imft	2	0
umls	nsba	NEG_STIMULATES	umls	inch	10	0
umls	phsu	AFFECTS	umls	fngs	9	0
umls	nsba	NEG_STIMULATES	umls	moft	1	0
umls	nsba	NEG_STIMULATES	umls	orch	94	0
umls	nsba	NEG_STIMULATES	umls	orgf	1	0
umls	nsba	NEG_STIMULATES	umls	phsu	20	0
umls	nsba	NEG_TREATS	umls	acab	1	0
umls	nsba	NEG_TREATS	umls	bact	3	0
umls	nsba	NEG_TREATS	umls	famg	2	0
umls	nsba	NEG_higher_than	umls	clnd	1	0
umls	nsba	NEG_TREATS	umls	inpo	1	0
umls	nsba	NEG_TREATS	umls	mobd	1	0
umls	nsba	NEG_TREATS	umls	patf	1	0
umls	nsba	NEG_TREATS	umls	podg	1	0
umls	phsu	AFFECTS	umls	anst	42	0
umls	nsba	NEG_TREATS	umls	popg	3	0
umls	nsba	NEG_TREATS	umls	sosy	4	0
umls	nsba	NEG_higher_than	umls	aapp	1	0
umls	nsba	NEG_higher_than	umls	bacs	1	0
umls	nsba	NEG_higher_than	umls	chvf	1	0
umls	phsu	ADMINISTERED_TO	umls	invt	3	0
umls	nsba	NEG_INTERACTS_WITH	umls	opco	3	0
umls	phsu	COEXISTS_WITH	umls	vita	6	0
umls	nsba	NEG_INTERACTS_WITH	umls	nnon	14	0
umls	nsba	NEG_COEXISTS_WITH	umls	lipd	4	0
umls	phsu	INHIBITS	umls	dsyn	6	0
umls	phsu	INHIBITS	umls	chvs	1	0
umls	phsu	INHIBITS	umls	chvf	1	0
umls	phsu	INHIBITS	umls	bodm	2	0
umls	phsu	INHIBITS	ncbigene	phsu	5	0
umls	nsba	NEG_COEXISTS_WITH	umls	elii	3	0
umls	nsba	NEG_COEXISTS_WITH	umls	gngm	10	0
umls	nsba	NEG_COEXISTS_WITH	umls	hops	8	0
umls	phsu	DISRUPTS	umls	ffas	1	0
umls	nsba	NEG_COEXISTS_WITH	umls	imft	2	0
umls	nsba	NEG_COEXISTS_WITH	umls	inch	8	0
umls	nsba	NEG_COEXISTS_WITH	umls	rcpt	3	0
umls	phsu	INHIBITS	umls	ftcn	1	0
umls	nsba	NEG_COEXISTS_WITH	umls	strd	1	0
umls	nsba	NEG_COMPLICATES	umls	anab	1	0
umls	phsu	CONVERTS_TO	umls	rcpt	1	0
umls	nsba	NEG_COMPLICATES	umls	celf	1	0
umls	nsba	NEG_COMPLICATES	umls	dsyn	3	0
umls	nsba	NEG_COMPLICATES	umls	ortf	2	0
umls	nsba	NEG_COMPLICATES	umls	patf	2	0
umls	nsba	NEG_CONVERTS_TO	umls	bacs	1	0
umls	nsba	NEG_CONVERTS_TO	umls	gngm	1	0
umls	nsba	NEG_CONVERTS_TO	umls	nsba	12	0
umls	nsba	NEG_CONVERTS_TO	umls	orch	6	0
umls	nsba	NEG_COEXISTS_WITH	umls	eico	8	0
umls	phsu	INHIBITS	umls	neop	16	0
umls	nsba	NEG_DISRUPTS	umls	celc	3	0
umls	phsu	INTERACTS_WITH	umls	medd	2	0
umls	phsu	NEG_ADMINISTERED_TO	umls	cell	2	0
umls	phsu	NEG_ADMINISTERED_TO	umls	anim	14	0
umls	phsu	METHOD_OF	umls	ocdi	1	0
umls	phsu	METHOD_OF	umls	bmod	2	0
umls	nsba	NEG_CAUSES	umls	inpo	9	0
umls	nsba	NEG_CAUSES	umls	lbtr	2	0
umls	phsu	LOCATION_OF	umls	genf	36	0
umls	phsu	ISA	umls	medd	7	0
umls	phsu	ISA	umls	food	1	0
umls	phsu	ISA	umls	clnd	1	0
umls	nsba	NEG_CAUSES	umls	neop	3	0
umls	phsu	INTERACTS_WITH	umls	clnd	1	0
umls	nsba	NEG_COEXISTS_WITH	umls	carb	11	0
umls	phsu	INTERACTS_WITH	umls	chvf	47	0
umls	phsu	INTERACTS_WITH	umls	celc	1	0
umls	phsu	INTERACTS_WITH	umls	bact	26	0
umls	nsba	NEG_COEXISTS_WITH	ncbigene	bacs	1	0
umls	phsu	INTERACTS_WITH	ncbigene	horm	4	0
umls	phsu	INTERACTS_WITH	ncbigene	bacs	4	0
umls	phsu	INHIBITS	umls	vita	2	0
umls	nsba	NEG_COEXISTS_WITH	umls	antb	2	0
umls	phsu	INHIBITS	umls	patf	15	0
umls	phsu	INHIBITS	umls	orgf	1	0
umls	phsu	INHIBITS	umls	nusq	31	0
umls	nsba	NEG_DISRUPTS	umls	bpoc	24	0
umls	phsu	CONVERTS_TO	umls	opco	4	0
umls	phsu	COMPLICATES	umls	acab	4	0
umls	nsba	NEG_INTERACTS_WITH	umls	eico	18	0
umls	nsba	NEG_INHIBITS	umls	phsu	14	0
umls	nsba	NEG_INHIBITS	umls	strd	2	0
umls	phsu	CONVERTS_TO	ncbigene	aapp	14	0
umls	phsu	COMPLICATES	umls	phsf	16	0
umls	nsba	NEG_INTERACTS_WITH	umls	antb	4	0
umls	phsu	COMPLICATES	umls	neop	7	0
umls	nsba	NEG_INTERACTS_WITH	umls	bodm	3	0
umls	nsba	NEG_INTERACTS_WITH	umls	carb	17	0
umls	nsba	NEG_INTERACTS_WITH	umls	cell	5	0
umls	nsba	NEG_INTERACTS_WITH	umls	chem	8	0
umls	nsba	NEG_INTERACTS_WITH	umls	chvs	8	0
umls	nsba	NEG_INTERACTS_WITH	umls	elii	14	0
umls	phsu	CONVERTS_TO	umls	eico	3	0
umls	phsu	COMPLICATES	umls	genf	2	0
umls	phsu	COMPLICATES	umls	emod	4	0
umls	phsu	COMPLICATES	umls	comd	46	0
umls	nsba	NEG_INTERACTS_WITH	umls	imft	5	0
umls	phsu	COMPLICATES	umls	cgab	3	0
umls	phsu	COMPLICATES	umls	celf	37	0
umls	phsu	COMPLICATES	umls	biof	3	0
umls	nsba	NEG_INTERACTS_WITH	umls	inch	22	0
umls	phsu	COMPLICATES	umls	anab	7	0
umls	nsba	NEG_INTERACTS_WITH	umls	irda	11	0
umls	nsba	NEG_INTERACTS_WITH	umls	lipd	15	0
umls	nsba	NEG_INHIBITS	umls	ortf	4	0
umls	nsba	NEG_INHIBITS	umls	orch	74	0
umls	nsba	NEG_DISRUPTS	umls	cell	10	0
umls	nsba	NEG_DISRUPTS	umls	patf	11	0
umls	nsba	NEG_DISRUPTS	umls	comd	2	0
umls	nsba	NEG_DISRUPTS	umls	dsyn	8	0
umls	nsba	NEG_DISRUPTS	umls	emst	1	0
umls	nsba	NEG_DISRUPTS	umls	genf	3	0
umls	nsba	NEG_DISRUPTS	umls	inpo	1	0
umls	nsba	NEG_DISRUPTS	umls	mobd	6	0
umls	phsu	CONVERTS_TO	umls	nusq	4	0
umls	nsba	NEG_DISRUPTS	umls	neop	1	0
umls	nsba	NEG_DISRUPTS	umls	npop	7	0
umls	nsba	NEG_DISRUPTS	umls	orgf	34	0
umls	nsba	NEG_DISRUPTS	umls	ortf	26	0
umls	nsba	NEG_DISRUPTS	umls	sosy	5	0
umls	phsu	CONVERTS_TO	umls	enzy	1	0
umls	nsba	NEG_DISRUPTS	umls	tisu	2	0
umls	phsu	CONVERTS_TO	umls	lipd	15	0
umls	nsba	NEG_INHIBITS	umls	carb	5	0
umls	nsba	NEG_INHIBITS	umls	eico	2	0
umls	nsba	NEG_INHIBITS	umls	elii	9	0
umls	nsba	NEG_INHIBITS	umls	enzy	1	0
umls	phsu	CONVERTS_TO	umls	hops	20	0
umls	nsba	NEG_INHIBITS	umls	hops	7	0
umls	nsba	NEG_INHIBITS	umls	horm	20	0
umls	nsba	NEG_INHIBITS	umls	inch	3	0
umls	nsba	NEG_INHIBITS	umls	opco	1	0
umls	phsu	NEG_STIMULATES	umls	rcpt	3	0
umls	nsba	COEXISTS_WITH	umls	enzy	1	0
umls	popg	compared_with	umls	topp	4	0
umls	phsu	lower_than	umls	topp	63	0
umls	plnt	compared_with	umls	plnt	1	0
umls	plnt	compared_with	umls	aapp	2	0
umls	plnt	USES	umls	medd	3	0
umls	plnt	NEG_LOCATION_OF	umls	opco	6	0
umls	plnt	NEG_LOCATION_OF	umls	nsba	4	0
umls	npop	ISA	umls	lbtr	1	0
umls	npop	MEASURES	ncbigene	aapp	3	0
umls	npop	MEASURES	umls	aapp	23	0
umls	npop	MEASURES	umls	bacs	8	0
umls	plnt	NEG_LOCATION_OF	umls	nnon	1	0
umls	npop	MEASURES	umls	bodm	1	0
umls	npop	MEASURES	umls	chvs	3	0
umls	npop	MEASURES	umls	comd	1	0
umls	npop	MEASURES	umls	genf	1	0
umls	npop	MEASURES	umls	inch	4	0
umls	npop	MEASURES	umls	irda	4	0
umls	plnt	NEG_LOCATION_OF	umls	irda	2	0
umls	plnt	NEG_LOCATION_OF	umls	horm	2	0
umls	plnt	NEG_LOCATION_OF	umls	enzy	1	0
umls	plnt	NEG_LOCATION_OF	umls	eico	7	0
umls	plnt	NEG_LOCATION_OF	umls	antb	2	0
umls	plnt	NEG_ISA	umls	orgm	2	0
umls	plnt	NEG_ISA	umls	invt	1	0
umls	plnt	NEG_INTERACTS_WITH	umls	orgm	1	0
umls	plnt	NEG_INTERACTS_WITH	umls	euka	10	0
umls	podg	INTERACTS_WITH	umls	humn	12	0
umls	npop	DIAGNOSES	umls	patf	1	0
umls	npop	DIAGNOSES	umls	fndg	5	0
umls	podg	NEG_ISA	umls	podg	7	0
umls	npop	AFFECTS	umls	inbe	1	0
umls	npop	AFFECTS	umls	inpo	3	0
umls	podg	NEG_LOCATION_OF	umls	hops	1	0
umls	npop	AFFECTS	umls	menp	1	0
umls	podg	NEG_LOCATION_OF	umls	cgab	1	0
umls	podg	NEG_LOCATION_OF	umls	carb	1	0
umls	npop	AFFECTS	umls	moft	4	0
umls	podg	NEG_LOCATION_OF	umls	bacs	1	0
umls	podg	NEG_LOCATION_OF	ncbigene	aapp	4	0
umls	npop	AFFECTS	umls	orga	2	0
umls	podg	NEG_ISA	umls	popg	2	0
umls	podg	NEG_INTERACTS_WITH	umls	famg	10	0
umls	podg	ISA	umls	famg	4	0
umls	npop	AFFECTS	umls	phpr	1	0
umls	npop	AFFECTS	umls	sosy	8	0
umls	npop	CAUSES	umls	comd	5	0
umls	podg	LOCATION_OF	umls	orch	1	0
umls	npop	CAUSES	umls	dsyn	10	0
umls	podg	LOCATION_OF	umls	horm	1	0
umls	npop	DIAGNOSES	umls	acab	2	0
umls	podg	LOCATION_OF	umls	hops	2	0
umls	npop	DIAGNOSES	umls	cgab	1	0
umls	podg	LOCATION_OF	umls	anab	3	0
umls	podg	ISA	umls	prog	2	0
umls	plnt	LOCATION_OF	umls	eehu	2	0
umls	plnt	LOCATION_OF	umls	clnd	2	0
umls	plnt	LOCATION_OF	umls	chvs	5	0
umls	phsu	same_as	umls	gngm	5	0
umls	phsu	same_as	umls	qnco	1	0
umls	phsu	same_as	umls	opco	4	0
umls	phsu	same_as	umls	nsba	5	0
umls	phsu	same_as	umls	nnon	4	0
umls	phsu	same_as	umls	medd	32	0
umls	phsu	same_as	umls	lipd	8	0
umls	phsu	same_as	umls	irda	4	0
umls	phsu	same_as	umls	inch	8	0
umls	phsu	same_as	umls	imft	5	0
umls	phsu	same_as	umls	horm	54	0
umls	phsu	same_as	umls	hops	12	0
umls	phsu	same_as	umls	eico	4	0
umls	npop	METHOD_OF	umls	lbpr	26	0
umls	phsu	same_as	umls	clnd	4	0
umls	phsu	same_as	umls	chvs	2	0
umls	phsu	same_as	umls	chvf	36	0
umls	phsu	same_as	umls	chem	1	0
umls	phsu	same_as	umls	carb	13	0
umls	phsu	same_as	umls	bacs	26	0
umls	phsu	same_as	umls	antb	16	0
umls	phsu	same_as	umls	aapp	54	0
umls	phsu	same_as	ncbigene	phsu	1	0
umls	phsu	same_as	ncbigene	gngm	18	0
umls	phsu	same_as	ncbigene	aapp	7	0
umls	phsu	same_as	umls	resa	10	0
umls	phsu	same_as	umls	strd	2	0
umls	plnt	LOCATION_OF	umls	chvf	2	0
umls	npop	MEASURES	umls	nnon	1	0
umls	plnt	LOCATION_OF	umls	chem	5	0
umls	plnt	LOCATION_OF	umls	bdsu	3	0
umls	npop	MEASURES	umls	lbpr	11	0
umls	plnt	LOCATION_OF	umls	anab	1	0
umls	plnt	LOCATION_OF	umls	amas	1	0
umls	plnt	LOCATION_OF	ncbigene	horm	5	0
umls	plnt	LOCATION_OF	ncbigene	enzy	1	0
umls	plnt	ISA	umls	popg	3	0
umls	npop	MEASURES	umls	lipd	2	0
umls	plnt	ISA	umls	bird	1	0
umls	plnt	INTERACTS_WITH	umls	vtbt	1	0
umls	npop	MEASURES	umls	npop	3	0
umls	npop	METHOD_OF	umls	bmod	1	0
umls	plnt	INTERACTS_WITH	umls	fngs	3	0
umls	npop	MEASURES	umls	orch	2	0
umls	plnt	INTERACTS_WITH	umls	famg	1	0
umls	plnt	INTERACTS_WITH	umls	bact	2	0
umls	npop	MEASURES	umls	orgf	3	0
umls	plnt	INTERACTS_WITH	umls	anim	1	0
umls	plnt	CAUSES	umls	dsyn	1	0
umls	plnt	ASSOCIATED_WITH	umls	dsyn	3	0
umls	npop	MEASURES	umls	qnco	10	0
umls	npop	MEASURES	umls	tmco	5	0
umls	phsu	same_as	umls	topp	78	0
umls	podg	NEG_LOCATION_OF	umls	phsu	1	0
umls	npop	AFFECTS	umls	fndg	3	0
umls	podg	NEG_USES	umls	resd	1	0
umls	popg	LOCATION_OF	umls	nsba	1	0
umls	popg	NEG_ISA	umls	mamm	2	0
umls	popg	NEG_ISA	umls	grup	5	0
umls	popg	NEG_ISA	umls	famg	1	0
umls	popg	NEG_INTERACTS_WITH	umls	humn	4	0
umls	nnon	higher_than	umls	bodm	12	0
umls	popg	LOCATION_OF	umls	phsu	4	0
umls	nnon	higher_than	umls	carb	12	0
umls	nnon	higher_than	umls	celc	4	0
umls	popg	LOCATION_OF	umls	orch	11	0
umls	popg	LOCATION_OF	umls	opco	1	0
umls	nnon	higher_than	umls	chem	4	0
umls	nnon	higher_than	umls	chvs	17	0
umls	popg	NEG_LOCATION_OF	ncbigene	gngm	1	0
umls	nnon	higher_than	umls	clnd	6	0
umls	nnon	higher_than	umls	dora	1	0
umls	nnon	higher_than	umls	eico	2	0
umls	nnon	higher_than	umls	elii	16	0
umls	nnon	higher_than	umls	enzy	4	0
umls	popg	LOCATION_OF	umls	irda	1	0
umls	nnon	higher_than	umls	ftcn	1	0
umls	popg	LOCATION_OF	umls	food	2	0
umls	nnon	higher_than	umls	horm	6	0
umls	nnon	higher_than	umls	imft	14	0
umls	nnon	higher_than	umls	inch	38	0
umls	popg	NEG_ISA	umls	prog	3	0
umls	popg	NEG_LOCATION_OF	umls	anab	5	0
umls	nnon	higher_than	umls	lipd	4	0
umls	popg	NEG_USES	umls	clnd	6	0
umls	popg	compared_with	umls	orch	1	0
umls	popg	compared_with	umls	fndg	2	0
umls	nnon	compared_with	umls	diap	2	0
umls	nnon	compared_with	umls	dora	6	0
umls	nnon	compared_with	umls	dsyn	1	0
umls	nnon	compared_with	umls	eico	7	0
umls	popg	USES	umls	phsu	1	0
umls	nnon	compared_with	umls	ftcn	2	0
umls	popg	PRODUCES	umls	rnlw	18	0
umls	popg	PRODUCES	umls	clnd	2	0
umls	popg	NEG_USES	umls	rnlw	21	0
umls	popg	NEG_PRODUCES	umls	medd	9	0
umls	nnon	compared_with	umls	tmco	1	0
umls	popg	NEG_PRODUCES	umls	clas	5	0
umls	nnon	compared_with	umls	lipd	21	0
umls	nnon	compared_with	umls	menp	1	0
umls	nnon	compared_with	umls	nsba	23	0
umls	popg	NEG_LOCATION_OF	umls	inch	1	0
umls	popg	NEG_LOCATION_OF	umls	hops	6	0
umls	nnon	compared_with	umls	qlco	1	0
umls	nnon	compared_with	umls	qnco	1	0
umls	popg	NEG_LOCATION_OF	umls	gngm	7	0
umls	popg	NEG_LOCATION_OF	umls	eico	1	0
umls	popg	NEG_LOCATION_OF	umls	carb	1	0
umls	nnon	higher_than	umls	irda	40	0
umls	nnon	higher_than	umls	nsba	13	0
umls	podg	PRODUCES	umls	clas	5	0
umls	nnon	same_as	umls	opco	4	0
umls	nnon	same_as	umls	chvf	7	0
umls	nnon	same_as	umls	chvs	2	0
umls	nnon	same_as	umls	clnd	1	0
umls	nnon	same_as	umls	elii	1	0
umls	nnon	same_as	umls	gngm	19	0
umls	nnon	same_as	umls	hops	9	0
umls	nnon	same_as	umls	imft	1	0
umls	nnon	same_as	umls	inch	4	0
umls	nnon	same_as	umls	irda	3	0
umls	nnon	same_as	umls	medd	6	0
umls	popg	CAUSES	umls	dsyn	2	0
umls	popg	ASSOCIATED_WITH	umls	dsyn	3	0
umls	nnon	same_as	umls	bacs	46	0
umls	nnon	same_as	umls	phsu	11	0
umls	nnon	same_as	umls	resa	5	0
umls	nnon	same_as	umls	topp	22	0
umls	npop	AFFECTS	umls	acab	2	0
umls	npop	AFFECTS	umls	bact	1	0
umls	npop	AFFECTS	umls	clna	1	0
umls	podg	USES	umls	clnd	16	0
umls	podg	USES	umls	clas	1	0
umls	podg	PRODUCES	umls	rnlw	2	0
umls	podg	PRODUCES	umls	resd	7	0
umls	podg	PRODUCES	umls	medd	11	0
umls	nnon	same_as	umls	carb	5	0
umls	nnon	same_as	umls	antb	5	0
umls	nnon	higher_than	umls	phsu	35	0
umls	nnon	lower_than	umls	horm	3	0
umls	nnon	higher_than	umls	rcpt	5	0
umls	nnon	higher_than	umls	strd	5	0
umls	nnon	lower_than	ncbigene	aapp	18	0
umls	nnon	lower_than	ncbigene	gngm	11	0
umls	nnon	lower_than	umls	aapp	60	0
umls	popg	ISA	umls	fish	2	0
umls	nnon	lower_than	umls	antb	9	0
umls	nnon	lower_than	umls	carb	2	0
umls	nnon	lower_than	umls	chvf	2	0
umls	nnon	lower_than	umls	chvs	5	0
umls	nnon	lower_than	umls	hops	2	0
umls	nnon	lower_than	umls	imft	2	0
umls	popg	DIAGNOSES	umls	mobd	2	0
umls	nnon	lower_than	umls	inch	6	0
umls	nnon	lower_than	umls	irda	2	0
umls	nnon	lower_than	umls	lipd	1	0
umls	nnon	lower_than	umls	orch	27	0
umls	nnon	lower_than	umls	phsu	9	0
umls	nnon	lower_than	umls	rcpt	1	0
umls	popg	INTERACTS_WITH	umls	euka	5	0
umls	nnon	lower_than	umls	strd	1	0
umls	nnon	lower_than	umls	topp	12	0
umls	nnon	same_as	ncbigene	aapp	18	0
umls	nnon	same_as	ncbigene	gngm	32	0
umls	npop	NEG_AFFECTS	umls	emod	10	0
umls	npop	NEG_AFFECTS	umls	fndg	1	0
umls	phsu	NEG_TREATS	umls	anab	114	0
umls	phsu	lower_than	umls	strd	12	0
umls	phsu	PART_OF	umls	gngm	2	0
umls	phsu	PART_OF	umls	fish	3	0
umls	phsu	PART_OF	umls	ffas	3	0
umls	phsu	PART_OF	umls	euka	2	0
umls	phsu	PART_OF	umls	blor	6	0
umls	nsba	AUGMENTS	umls	anab	15	0
umls	phsu	PART_OF	umls	bacs	2	0
umls	phsu	PART_OF	umls	arch	1	0
umls	nsba	AUGMENTS	umls	anst	2	0
umls	phsu	PART_OF	umls	anim	3	0
umls	phsu	PART_OF	umls	anab	3	0
umls	phsu	PART_OF	ncbigene	aapp	19	0
umls	phsu	NEG_same_as	umls	topp	7	0
umls	phsu	NEG_same_as	umls	strd	1	0
umls	phsu	NEG_same_as	umls	resa	1	0
umls	phsu	NEG_same_as	umls	orch	56	0
umls	phsu	NEG_same_as	umls	nsba	2	0
umls	phsu	NEG_same_as	umls	nnon	2	0
umls	phsu	NEG_same_as	umls	medd	8	0
umls	phsu	NEG_same_as	umls	lipd	1	0
umls	phsu	NEG_same_as	umls	irda	2	0
umls	phsu	NEG_same_as	umls	inch	2	0
